Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Vector String,CWE,revision,security_updates
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38077,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-122: Heap-based Buffer Overflow,"['1.0\nJul 9, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22074'), ('Windows Server 2012 R2', '-', '6.3.9600.22074'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.24975'), ('Windows Server 2012', '-', '6.2.9200.24975'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.272196.1.7601.27219'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.272196.1.7601.27219'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.227696.0.6003.22769'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.227696.0.6003.22769'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.227696.0.6003.22769'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.227696.0.6003.22769'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7159'), ('Windows Server 2016', '-', '10.0.14393.7159'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1009'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.2582'), ('Windows Server 2022', '-', '10.0.20348.2582'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6054'), ('Windows Server 2019', '-', '10.0.17763.6054')]"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38074,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38074,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-191: Integer Underflow (Wrap or Wraparound),"['1.0\nJul 9, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22074'), ('Windows Server 2012 R2', '-', '6.3.9600.22074'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.24975'), ('Windows Server 2012', '-', '6.2.9200.24975'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.272196.1.7601.27219'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.272196.1.7601.27219'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7159'), ('Windows Server 2016', '-', '10.0.14393.7159'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1009'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.2582'), ('Windows Server 2022', '-', '10.0.20348.2582'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6054'), ('Windows Server 2019', '-', '10.0.17763.6054')]"
"Sep 10, 2024","Sep 10, 2024",CVE-2024-43454,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43454,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L/E:U/RL:O/RC:C,CWE-23: Relative Path Traversal,"['1.0\nSep 10, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22175'), ('Windows Server 2012 R2', '-', '6.3.9600.22175'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25073'), ('Windows Server 2012', '-', '6.2.9200.25073'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7336'), ('Windows Server 2016', '-', '10.0.14393.7336'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1128'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2022', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6293'), ('Windows Server 2019', '-', '10.0.17763.6293')]"
"Sep 10, 2024","Sep 10, 2024",CVE-2024-43467,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43467,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"['1.0\nSep 10, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22175'), ('Windows Server 2012 R2', '-', '6.3.9600.22175'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25073'), ('Windows Server 2012', '-', '6.2.9200.25073'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7336'), ('Windows Server 2016', '-', '10.0.14393.7336'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1128'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2022', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6293'), ('Windows Server 2019', '-', '10.0.17763.6293')]"
"Oct 8, 2024","Oct 8, 2024",CVE-2024-38262,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38262,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory,"['1.0\nOct 8, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22221'), ('Windows Server 2012 R2', '-', '6.3.9600.22221'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25118'), ('Windows Server 2012', '-', '6.2.9200.25118'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273666.1.7601.27366'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273666.1.7601.27366'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.229186.0.6003.22918'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.229186.0.6003.22918'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.229186.0.6003.22918'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.229186.0.6003.22918'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7428'), ('Windows Server 2016', '-', '10.0.14393.7428'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1189'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348..2762'), ('Windows Server 2022', '-', '10.0.20348..2762'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6414'), ('Windows Server 2019', '-', '10.0.17763.6414')]"
"Sep 10, 2024","Sep 10, 2024",CVE-2024-38263,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38263,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-591: Sensitive Data Storage in Improperly Locked Memory,"['1.0\nSep 10, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22175'), ('Windows Server 2012 R2', '-', '6.3.9600.22175'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25073'), ('Windows Server 2012', '-', '6.2.9200.25073'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7336'), ('Windows Server 2016', '-', '10.0.14393.7336'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1128'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2022', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6293'), ('Windows Server 2019', '-', '10.0.17763.6293')]"
"Sep 10, 2024","Sep 10, 2024",CVE-2024-38260,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38260,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-908: Use of Uninitialized Resource,"['1.0\nSep 10, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22175'), ('Windows Server 2012 R2', '-', '6.3.9600.22175'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25073'), ('Windows Server 2012', '-', '6.2.9200.25073'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7336'), ('Windows Server 2016', '-', '10.0.14393.7336'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1128'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2022', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6293'), ('Windows Server 2019', '-', '10.0.17763.6293')]"
"Sep 10, 2024","Sep 10, 2024",CVE-2024-43455,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43455,Windows Remote Desktop Licensing Service Spoofing Vulnerability,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-20: Improper Input Validation,"['1.0\nSep 10, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22175'), ('Windows Server 2012 R2', '-', '6.3.9600.22175'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25073'), ('Windows Server 2012', '-', '6.2.9200.25073'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273206.1.7601.27320'), ('Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for x64-based Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation)', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2008 for 32-bit Systems Service Pack 2', '-', '6.0.6003.228706.0.6003.22870'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7336'), ('Windows Server 2016', '-', '10.0.14393.7336'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1128'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2022', '-', '10.0.20348.270010.0.20348.2695'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6293'), ('Windows Server 2019', '-', '10.0.17763.6293')]"
"Oct 8, 2024","Oct 8, 2024",CVE-2024-43456,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43456,Windows Remote Desktop Services Tampering Vulnerability,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C,CWE-284: Improper Access Control,"['1.0\nOct 8, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22221'), ('Windows Server 2012 R2', '-', '6.3.9600.22221'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25118'), ('Windows Server 2012', '-', '6.2.9200.25118'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation)', '-', '6.1.7601.273666.1.7601.27366'), ('Windows Server 2008 R2 for x64-based Systems Service Pack 1', '-', '6.1.7601.273666.1.7601.27366'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7428'), ('Windows Server 2016', '-', '10.0.14393.7428'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1189'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348..2762'), ('Windows Server 2022', '-', '10.0.20348..2762'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6414'), ('Windows Server 2019', '-', '10.0.17763.6414')]"
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38135,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38135,Windows Resilient File System (ReFS) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-126: Buffer Over-read,"['1.0\nAug 13, 2024\nInformation published.\n']","[('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1085'), ('Windows 11 Version 23H2 for x64-based Systems', '-', '10.0.22631.4037'), ('Windows 11 Version 23H2 for ARM64-based Systems', '-', '10.0.22631.4037'), ('Windows 11 Version 22H2 for x64-based Systems', '-', '10.0.22621.4037'), ('Windows 11 Version 22H2 for ARM64-based Systems', '-', '10.0.22621.4037'), ('Windows 11 Version 24H2 for x64-based Systems', '-', '10.0.26100.1457'), ('Windows 11 Version 24H2 for ARM64-based Systems', '-', '10.0.26100.1457')]"
"Oct 8, 2024","Oct 8, 2024",CVE-2024-43514,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43514,Windows Resilient File System (ReFS) Elevation of Privilege Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,CWE-415: Double Free,"['1.0\nOct 8, 2024\nInformation published.\n']","[('Windows Server 2012 R2 (Server Core installation)', '-', '6.3.9600.22221'), ('Windows Server 2012 R2', '-', '6.3.9600.22221'), ('Windows Server 2012 (Server Core installation)', '-', '6.2.9200.25118'), ('Windows Server 2012', '-', '6.2.9200.25118'), ('Windows Server 2016 (Server Core installation)', '-', '10.0.14393.7428'), ('Windows Server 2016', '-', '10.0.14393.7428'), ('Windows 10 Version 1607 for x64-based Systems', '-', '10.0.14393.7428'), ('Windows 10 Version 1607 for 32-bit Systems', '-', '10.0.14393.7428'), ('Windows 10 for x64-based Systems', '-', '10.0.10240.20796'), ('Windows 10 for 32-bit Systems', '-', '10.0.10240.20796'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1189'), ('Windows 11 Version 23H2 for x64-based Systems', '-', '10.0.22631.4317'), ('Windows 11 Version 23H2 for ARM64-based Systems', '-', '10.0.22631.4317'), ('Windows 10 Version 22H2 for 32-bit Systems', '-', '10.0.19045.5011'), ('Windows 10 Version 22H2 for ARM64-based Systems', '-', '10.0.19045.5011'), ('Windows 10 Version 22H2 for x64-based Systems', '-', '10.0.19045.5011'), ('Windows 11 Version 22H2 for x64-based Systems', '-', '10.0.22621.4317'), ('Windows 11 Version 22H2 for ARM64-based Systems', '-', '10.0.22621.4317'), ('Windows 10 Version 21H2 for x64-based Systems', '-', '10.0.19044.5011'), ('Windows 10 Version 21H2 for ARM64-based Systems', '-', '10.0.19044.5011'), ('Windows 10 Version 21H2 for 32-bit Systems', '-', '10.0.19044.5011'), ('Windows 11 version 21H2 for ARM64-based Systems', '-', '10.0.22000.3260'), ('Windows 11 version 21H2 for x64-based Systems', '-', '10.0.22000.3260'), ('Windows Server 2022 (Server Core installation)', '-', '10.0.20348..2762'), ('Windows Server 2022', '-', '10.0.20348..2762'), ('Windows Server 2019 (Server Core installation)', '-', '10.0.17763.6414'), ('Windows Server 2019', '-', '10.0.17763.6414'), ('Windows 10 Version 1809 for x64-based Systems', '-', '10.0.17763.6414'), ('Windows 10 Version 1809 for 32-bit Systems', '-', '10.0.17763.6414'), ('Windows 11 Version 24H2 for x64-based Systems', '-', '10.0.26100.2033'), ('Windows 11 Version 24H2 for ARM64-based Systems', '-', '10.0.26100.2033')]"
"Oct 8, 2024","Oct 8, 2024",CVE-2024-43500,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43500,Windows Resilient File System (ReFS) Information Disclosure Vulnerability,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,CWE-126: Buffer Over-read,"['1.0\nOct 8, 2024\nInformation published.\n']","[('Windows 11 Version 24H2 for x64-based Systems', '-', '10.0.26100.2033'), ('Windows 11 Version 24H2 for ARM64-based Systems', '-', '10.0.26100.2033'), ('Windows Server 2022, 23H2 Edition (Server Core installation)', '-', '10.0.25398.1189'), ('Windows 11 Version 23H2 for x64-based Systems', '-', '10.0.22631.4317'), ('Windows 11 Version 23H2 for ARM64-based Systems', '-', '10.0.22631.4317'), ('Windows 11 Version 22H2 for x64-based Systems', '-', '10.0.22621.4317'), ('Windows 11 Version 22H2 for ARM64-based Systems', '-', '10.0.22621.4317')]"
