,Release date,Product,Platform,Impact,Component,CVE Title,CVE Number,CVE Number (Link),Vector String,CWE
74,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows COM Server,Windows COM Server Elevation of Privilege Vulnerability,CVE-2020-16916,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16916,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
75,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows GDI+,Windows GDI+ Information Disclosure Vulnerability,CVE-2020-16914,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16914,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,[]
76,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Service,Windows Backup Service Elevation of Privilege Vulnerability,CVE-2020-16912,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16912,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
77,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows,Windows Security Feature Bypass Vulnerability,CVE-2020-16910,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16910,CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:P/RL:O/RC:C,[]
78,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Error Reporting,Windows Error Reporting Elevation of Privilege Vulnerability,CVE-2020-16909,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16909,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
79,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Setup,Windows Setup Elevation of Privilege Vulnerability,CVE-2020-16908,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16908,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
80,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Error Reporting,Windows Error Reporting Elevation of Privilege Vulnerability,CVE-2020-16905,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16905,CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L/E:P/RL:O/RC:C,[]
81,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Installer,Windows Installer Elevation of Privilege Vulnerability,CVE-2020-16902,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16902,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
82,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Event System,Windows Event System Elevation of Privilege Vulnerability,CVE-2020-16900,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16900,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
83,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows TCP/IP,Windows TCP/IP Denial of Service Vulnerability,CVE-2020-16899,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16899,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:O/RC:C,[]
84,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows TCP/IP,Windows TCP/IP Remote Code Execution Vulnerability,CVE-2020-16898,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16898,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
85,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Remote Desktop Protocol (RDP),Windows Remote Desktop Protocol (RDP) Information Disclosure Vulnerability,CVE-2020-16896,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16896,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,[]
86,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Error Reporting Manager,Windows Error Reporting Manager Elevation of Privilege Vulnerability,CVE-2020-16895,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16895,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
87,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Image,Windows Image Elevation of Privilege Vulnerability,CVE-2020-16892,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16892,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
88,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Hyper-V,Windows Hyper-V Remote Code Execution Vulnerability,CVE-2020-16891,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16891,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
89,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2020-16890,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16890,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
90,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows KernelStream,Windows KernelStream Information Disclosure Vulnerability,CVE-2020-16889,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16889,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,[]
91,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Network Connections Service,Windows Network Connections Service Elevation of Privilege Vulnerability,CVE-2020-16887,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16887,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
92,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Storage VSP Driver,Windows Storage VSP Driver Elevation of Privilege Vulnerability,CVE-2020-16885,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16885,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,[]
93,"Oct 13, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Application Compatibility Client Library,Windows Application Compatibility Client Library Elevation of Privilege Vulnerability,CVE-2020-16876,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16876,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:P/RL:O/RC:C,[]
94,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2020-16854,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-16854,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,[]
95,"Nov 10, 2020",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows,Windows Spoofing Vulnerability,CVE-2020-1599,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1599,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
96,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows UPnP Service,Windows UPnP Service Elevation of Privilege Vulnerability,CVE-2020-1598,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1598,CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N/E:P/RL:O/RC:C,[]
97,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Media Audio Decoder,Windows Media Audio Decoder Remote Code Execution Vulnerability,CVE-2020-1593,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1593,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N/E:P/RL:O/RC:C,[]
98,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2020-1592,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1592,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N/E:P/RL:O/RC:C,[]
99,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2020-1589,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1589,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N/E:P/RL:O/RC:C,[]
100,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Ancillary Function Driver for WinSock,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,CVE-2020-1587,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1587,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
101,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows dnsrslvr.dll,Windows dnsrslvr.dll Elevation of Privilege Vulnerability,CVE-2020-1584,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1584,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
102,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Function Discovery SSDP Provider,Windows Function Discovery SSDP Provider Elevation of Privilege Vulnerability,CVE-2020-1579,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1579,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
103,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2020-1578,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1578,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,[]
104,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Setup,Windows Setup Elevation of Privilege Vulnerability,CVE-2020-1571,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1571,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
105,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2020-1566,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1566,,[]
106,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows,Windows Elevation of Privilege Vulnerability,CVE-2020-1565,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1565,,[]
107,"Sep 8, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Storage Services,Windows Storage Services Elevation of Privilege Vulnerability,CVE-2020-1559,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1559,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
108,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows WalletService,Windows WalletService Elevation of Privilege Vulnerability,CVE-2020-1556,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1556,,[]
109,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Runtime,Windows Runtime Elevation of Privilege Vulnerability,CVE-2020-1553,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1553,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
110,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Work Folder Service,Windows Work Folder Service Elevation of Privilege Vulnerability,CVE-2020-1552,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1552,,[]
111,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1551,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1551,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
112,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows CDP User Components,Windows CDP User Components Elevation of Privilege Vulnerability,CVE-2020-1550,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1550,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
113,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows CDP User Components,Windows CDP User Components Elevation of Privilege Vulnerability,CVE-2020-1549,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1549,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
114,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows WaasMedic Service,Windows WaasMedic Service Information Disclosure Vulnerability,CVE-2020-1548,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1548,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
115,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1547,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1547,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
116,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1546,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1546,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
117,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1545,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1545,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
118,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1544,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1544,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
119,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1543,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1543,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
120,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1542,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1542,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
121,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1541,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1541,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
122,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1540,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1540,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
123,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1539,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1539,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
124,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows UPnP Device Host,Windows UPnP Device Host Elevation of Privilege Vulnerability,CVE-2020-1538,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1538,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
125,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access,Windows Remote Access Elevation of Privilege Vulnerability,CVE-2020-1537,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1537,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
126,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1536,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1536,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
127,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Engine,Windows Backup Engine Elevation of Privilege Vulnerability,CVE-2020-1535,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1535,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
128,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Backup Service,Windows Backup Service Elevation of Privilege Vulnerability,CVE-2020-1534,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1534,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
129,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows WalletService,Windows WalletService Elevation of Privilege Vulnerability,CVE-2020-1533,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1533,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
130,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Accounts Control,Windows Accounts Control Elevation of Privilege Vulnerability,CVE-2020-1531,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1531,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
131,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access,Windows Remote Access Elevation of Privilege Vulnerability,CVE-2020-1530,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1530,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
132,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows GDI,Windows GDI Elevation of Privilege Vulnerability,CVE-2020-1529,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1529,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
133,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Radio Manager API,Windows Radio Manager API Elevation of Privilege Vulnerability,CVE-2020-1528,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1528,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
134,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Custom Protocol Engine,Windows Custom Protocol Engine Elevation of Privilege Vulnerability,CVE-2020-1527,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1527,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
135,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Network Connection Broker,Windows Network Connection Broker Elevation of Privilege Vulnerability,CVE-2020-1526,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1526,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
136,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Speech Shell Components,Windows Speech Shell Components Elevation of Privilege Vulnerability,CVE-2020-1524,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1524,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
137,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Speech Runtime,Windows Speech Runtime Elevation of Privilege Vulnerability,CVE-2020-1522,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1522,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
138,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Speech Runtime,Windows Speech Runtime Elevation of Privilege Vulnerability,CVE-2020-1521,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1521,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
139,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Font Driver Host,Windows Font Driver Host Remote Code Execution Vulnerability,CVE-2020-1520,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1520,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
140,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows UPnP Device Host,Windows UPnP Device Host Elevation of Privilege Vulnerability,CVE-2020-1519,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1519,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
141,"Aug 11, 2020",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows File Server Resource Management Service,Windows File Server Resource Management Service Elevation of Privilege Vulnerability,CVE-2020-1518,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2020-1518,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
